,0,1
205,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929491146, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.8, '2': 583.81, '3': 583.81, '4': 2, '5': 5, '6': 'P', '7': 'P', '8': 16381765, '9': 100, '16': 'Z', '34': 1728929490996, '35': 1728929490209, '37': 1728929490211, '38': 1728929490996, '39': 'ARCX', '40': 'ARCX', '41': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929491146, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 5.86, '11': 5.8100000000000005}, {'key': 'SPY   241014C00580000', '17': 20}, {'key': 'SPY   241014C00579000', '3': 4.86, '11': 4.8100000000000005}, {'key': 'SPY   241014C00577000', '3': 6.85, '11': 6.8100000000000005}, {'key': 'SPY   241014P00578000', '11': -5.8100000000000005, '16': 9022, '17': 8222}, {'key': 'SPY   241014P00583000', '4': 0.2, '8': 251651, '11': -0.81, '16': 349, '17': 766, '18': 9}, {'key': 'SPY   241014P00582000', '11': -1.81, '17': 490}, {'key': 'SPY   241014P00581000', '11': -2.81, '16': 3094}, {'key': 'SPY   241014C00585000', '4': 0.09, '8': 171102, '11': -1.19, '17': 786, '18': 10}, {'key': 'SPY   241014C00584000', '4': 0.36, '8': 267797, '11': -0.19, '16': 301, '17': 296, '18': 10}, {'key': 'SPY   241014C00583000', '3': 1.02, '4': 1.01, '8': 215865, '11': 0.81, '16': 49, '17': 63, '18': 31}, {'key': 'SPY   241014C00582000', '3': 1.92, '11': 1.81, '16': 37, '17': 120}, {'key': 'SPY   241014P00584000', '2': 0.56, '3': 0.5700000000000001, '8': 127031, '11': 0.19, '16': 109, '17': 125, '18': 5}, {'key': 'SPY   241014C00581000', '3': 2.88, '11': 2.81, '17': 22}, {'key': 'SPY   241014P00585000', '2': 1.26, '3': 1.31, '11': 1.19, '16': 174}]}"
206,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929492169, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.82, '4': 11, '5': 12, '6': 'T', '7': 'L', '8': 16382342, '9': 134, '16': 'D', '34': 1728929491676, '35': 1728929491341, '37': 1728929491676, '38': 1728929491351, '39': ' ', '40': 'LTSE', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929492169, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00575000', '11': 8.81, '16': 26}, {'key': 'SPY   241014P00578000', '17': 8644}, {'key': 'SPY   241014P00583000', '17': 943}, {'key': 'SPY   241014P00582000', '16': 3469, '17': 811}, {'key': 'SPY   241014P00581000', '16': 2680, '17': 4362}, {'key': 'SPY   241014C00585000', '17': 877}, {'key': 'SPY   241014C00584000', '4': 0.37, '8': 267802, '16': 427, '17': 211, '18': 4}, {'key': 'SPY   241014C00582000', '16': 64}, {'key': 'SPY   241014P00584000', '16': 98, '17': 317}, {'key': 'SPY   241014P00585000', '16': 74, '17': 147}]}"
207,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929493191, 'command': 'SUBS', 'content': [{'key': 'SPY', '5': 11, '6': 'L', '8': 16382358, '34': 1728929492802, '37': 1728929492779, '38': 1728929492802, '39': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929493191, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '16': 283, '17': 954}, {'key': 'SPY   241014P00582000', '16': 3466}, {'key': 'SPY   241014P00581000', '16': 1924, '17': 4369}, {'key': 'SPY   241014C00585000', '4': 0.08, '8': 171107, '17': 767, '18': 1}, {'key': 'SPY   241014C00584000', '4': 0.36, '8': 267812, '16': 532, '17': 153, '18': 10}, {'key': 'SPY   241014C00583000', '16': 26, '17': 48}, {'key': 'SPY   241014P00584000', '17': 483}, {'key': 'SPY   241014P00585000', '2': 1.27, '3': 1.3, '8': 22212, '16': 32, '17': 33, '18': 1}]}"
208,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929494213, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16382423, '34': 1728929493386, '37': 1728929493386}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929494213, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00580000', '11': 3.81, '17': 31}, {'key': 'SPY   241014P00582000', '16': 3467}, {'key': 'SPY   241014P00581000', '16': 1845}, {'key': 'SPY   241014C00584000', '16': 539}, {'key': 'SPY   241014C00583000', '8': 215867, '18': 2}, {'key': 'SPY   241014C00582000', '16': 81, '17': 162}]}"
209,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929495236, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.8001, '8': 16382524, '9': 100, '34': 1728929494868, '35': 1728929494414, '37': 1728929494865, '38': 1728929494868}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929495236, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '2': 4.82, '11': 4.8001000000000005, '16': 3, '17': 31}, {'key': 'SPY   241014P00583000', '11': -0.8001}, {'key': 'SPY   241014P00582000', '11': -1.8001, '16': 3193, '17': 816}, {'key': 'SPY   241014C00585000', '11': -1.1999, '17': 768}, {'key': 'SPY   241014C00584000', '11': -0.19990000000000002}, {'key': 'SPY   241014C00582000', '11': 1.8001, '17': 77}]}"
210,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929496259, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.82, '5': 12, '6': 'T', '8': 16382724, '34': 1728929495603, '35': 1728929495603, '37': 1728929495603, '38': 1728929495589, '39': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929496259, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '11': -0.8200000000000001, '17': 955}, {'key': 'SPY   241014P00582000', '11': -1.82, '16': 2582, '17': 817}, {'key': 'SPY   241014P00581000', '11': -2.8200000000000003, '17': 4345}, {'key': 'SPY   241014C00585000', '11': -1.18, '17': 627}, {'key': 'SPY   241014C00584000', '11': -0.18, '16': 579}, {'key': 'SPY   241014C00583000', '3': 1.03, '8': 215868, '11': 0.8200000000000001, '17': 90, '18': 1}, {'key': 'SPY   241014C00582000', '11': 1.82, '16': 77, '17': 162}, {'key': 'SPY   241014P00584000', '8': 127032, '11': 0.18, '16': 88, '17': 503, '18': 1}, {'key': 'SPY   241014P00585000', '11': 1.1999, '16': 5}]}"
211,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929497280, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.81, '3': 583.815, '4': 1, '5': 10, '6': 'Z', '7': 'Z', '8': 16382880, '34': 1728929496801, '35': 1728929497000, '37': 1728929496801, '38': 1728929496801, '39': 'BATS', '40': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929497280, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '4': 0.21, '8': 251652, '16': 242, '17': 1196, '18': 1}, {'key': 'SPY   241014P00582000', '4': 0.07, '8': 249187, '16': 3109, '18': 2}, {'key': 'SPY   241014C00585000', '17': 613}, {'key': 'SPY   241014C00584000', '8': 267813, '11': -0.185, '18': 1}, {'key': 'SPY   241014C00583000', '17': 103}, {'key': 'SPY   241014C00582000', '4': 1.8900000000000001, '8': 81873, '11': 1.815, '16': 76, '17': 144}, {'key': 'SPY   241014P00584000', '4': 0.56, '8': 127042, '11': 0.185, '17': 409, '18': 10}, {'key': 'SPY   241014P00585000', '11': 1.18, '17': 70}]}"
212,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929498302, 'command': 'SUBS', 'content': [{'key': 'SPY', '8': 16382900}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929498302, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00579000', '11': -4.815, '17': 14249}, {'key': 'SPY   241014P00583000', '11': -0.8150000000000001, '16': 296, '17': 1169}, {'key': 'SPY   241014P00580000', '8': 112284, '11': -3.815}, {'key': 'SPY   241014P00582000', '11': -1.815, '16': 3339}, {'key': 'SPY   241014C00585000', '8': 171108, '11': -1.185}, {'key': 'SPY   241014C00584000', '4': 0.37, '8': 267814, '16': 601}, {'key': 'SPY   241014C00583000', '8': 215869, '11': 0.8150000000000001, '16': 25, '17': 112}, {'key': 'SPY   241014C00582000', '17': 164}, {'key': 'SPY   241014P00584000', '8': 127043, '17': 387, '18': 1}]}"
213,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929499327, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.8, '3': 583.8101, '4': 11, '5': 11, '6': 'T', '7': 'L', '8': 16383047, '34': 1728929499079, '35': 1728929498930, '37': 1728929499079, '38': 1728929499079, '39': ' ', '40': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929499327, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '11': -0.8101, '16': 308, '17': 954}, {'key': 'SPY   241014P00582000', '4': 0.08, '8': 249188, '11': -1.8101, '16': 3331, '17': 728, '18': 1}, {'key': 'SPY   241014P00581000', '11': -2.815, '16': 1782, '17': 4369}, {'key': 'SPY   241014C00584000', '8': 267816, '11': -0.1899, '16': 501}, {'key': 'SPY   241014C00583000', '11': 0.8101, '17': 91}, {'key': 'SPY   241014C00582000', '11': 1.8101, '16': 62}, {'key': 'SPY   241014P00584000', '11': 0.1899, '16': 116, '17': 482}, {'key': 'SPY   241014P00585000', '2': 1.26, '11': 1.1899, '16': 63, '17': 42}]}"
214,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929500350, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.81, '3': 583.81, '5': 1, '6': 'P', '8': 16383741, '9': 200, '34': 1728929499910, '35': 1728929500050, '37': 1728929499906, '38': 1728929499910, '39': 'ARCX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929500350, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '11': 4.8100000000000005}, {'key': 'SPY   241014P00577000', '11': -6.8100000000000005}, {'key': 'SPY   241014P00583000', '11': -0.81, '17': 862}, {'key': 'SPY   241014P00582000', '11': -1.81, '16': 3104, '17': 826}, {'key': 'SPY   241014C00585000', '11': -1.19, '16': 1487, '17': 845}, {'key': 'SPY   241014C00584000', '8': 267826, '11': -0.19, '16': 454, '17': 191}, {'key': 'SPY   241014C00583000', '11': 0.81, '17': 170}, {'key': 'SPY   241014C00582000', '11': 1.81, '16': 37}, {'key': 'SPY   241014P00584000', '4': 0.5700000000000001, '8': 127048, '11': 0.19, '16': 88, '17': 432, '18': 3}, {'key': 'SPY   241014P00585000', '3': 1.31, '11': 1.19, '16': 45, '17': 215}]}"
215,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929501373, 'command': 'SUBS', 'content': [{'key': 'SPY', '2': 583.82, '5': 11, '34': 1728929500882, '37': 1728929500882, '38': 1728929500881}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929501373, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00577000', '17': 11084}, {'key': 'SPY   241014P00583000', '8': 251657, '16': 350, '17': 989, '18': 2}, {'key': 'SPY   241014P00582000', '16': 3106, '17': 882}, {'key': 'SPY   241014P00581000', '11': -2.81}, {'key': 'SPY   241014C00585000', '16': 1517, '17': 710}, {'key': 'SPY   241014C00584000', '16': 525, '17': 152}, {'key': 'SPY   241014C00583000', '17': 195}, {'key': 'SPY   241014P00584000', '17': 491}]}"
216,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929502395, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.82, '5': 12, '6': 'T', '8': 16387602, '9': 3431, '34': 1728929502155, '35': 1728929502148, '37': 1728929502149, '38': 1728929502155, '39': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929502395, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '8': 251662, '16': 297, '17': 964, '18': 1}, {'key': 'SPY   241014P00581000', '16': 1750, '17': 4382}, {'key': 'SPY   241014C00585000', '16': 1437, '17': 740}, {'key': 'SPY   241014C00584000', '16': 594, '17': 189}, {'key': 'SPY   241014C00583000', '17': 92}, {'key': 'SPY   241014C00582000', '16': 62}, {'key': 'SPY   241014P00584000', '17': 371}, {'key': 'SPY   241014P00585000', '16': 65}]}"
217,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929503418, 'command': 'SUBS', 'content': [{'key': 'SPY', '4': 5, '7': 'P', '8': 16387604, '34': 1728929503171, '37': 1728929503168, '38': 1728929503171, '40': 'ARCX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929503418, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '8': 251672, '10': 10.25258596, '11': -0.8200000000000001, '17': 966, '18': 10}, {'key': 'SPY   241014P00582000', '10': 11.6638565, '11': -1.82, '16': 3362, '17': 896}, {'key': 'SPY   241014C00585000', '4': 0.09, '8': 171109, '10': 8.9702306, '11': -1.18, '17': 809}, {'key': 'SPY   241014C00584000', '4': 0.36, '8': 267838, '10': 9.01511424, '11': -0.18, '16': 634, '18': 2}, {'key': 'SPY   241014C00583000', '10': 10.25258596, '11': 0.8200000000000001}, {'key': 'SPY   241014C00582000', '10': 11.6638565, '11': 1.82, '16': 53}, {'key': 'SPY   241014P00584000', '11': 0.18, '17': 420}, {'key': 'SPY   241014P00585000', '10': 8.9702306, '11': 1.18, '16': 45}]}"
218,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929504440, 'command': 'SUBS', 'content': [{'key': 'SPY', '3': 583.81, '4': 11, '7': 'L', '8': 16387804, '9': 100, '16': 'T', '34': 1728929504014, '35': 1728929504002, '37': 1728929504014, '38': 1728929504002, '40': 'LTSE', '41': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929504440, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '3': 5.85, '10': 21.5870379, '11': 5.82}, {'key': 'SPY   241014C00579000', '3': 4.84, '4': 4.84, '8': 5859, '10': 19.90023887, '17': 1, '18': 1}, {'key': 'SPY   241014P00583000', '11': -0.81, '17': 953}, {'key': 'SPY   241014P00582000', '11': -1.81, '16': 3119}, {'key': 'SPY   241014C00585000', '8': 171119, '11': -1.19, '17': 825, '18': 2}, {'key': 'SPY   241014C00584000', '4': 0.37, '8': 267848, '11': -0.19, '16': 629, '18': 10}, {'key': 'SPY   241014C00583000', '11': 0.81, '17': 93}, {'key': 'SPY   241014P00584000', '8': 127050, '10': 9.01511424, '11': 0.19, '17': 435, '18': 2}, {'key': 'SPY   241014P00585000', '11': 1.19}]}"
219,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929505463, 'command': 'SUBS', 'content': [{'key': 'SPY', '5': 13, '8': 16387946, '16': 'D', '34': 1728929504973, '35': 1728929504476, '38': 1728929504973, '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929505463, 'command': 'SUBS', 'content': [{'key': 'SPY   241014P00583000', '17': 964}, {'key': 'SPY   241014P00582000', '16': 3369, '17': 748}, {'key': 'SPY   241014C00585000', '17': 816}, {'key': 'SPY   241014C00584000', '4': 0.36, '8': 267853, '16': 457, '18': 5}, {'key': 'SPY   241014C00582000', '11': 1.81, '16': 37}, {'key': 'SPY   241014P00584000', '4': 0.56, '8': 127055, '17': 450, '18': 5}, {'key': 'SPY   241014P00585000', '16': 65}]}"
220,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929506487, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.79, '2': 583.8, '3': 583.8, '5': 1, '6': 'Z', '8': 16389122, '34': 1728929506226, '35': 1728929506223, '37': 1728929506226, '38': 1728929506226, '39': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929506487, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '11': 5.8}, {'key': 'SPY   241014C00580000', '3': 3.86, '10': 16.38992737, '11': 3.8, '17': 23}, {'key': 'SPY   241014C00579000', '2': 4.79, '4': 4.82, '8': 5862, '11': 4.8, '16': 22, '18': 3}, {'key': 'SPY   241014C00577000', '10': 24.75285925, '11': 6.8}, {'key': 'SPY   241014C00576000', '10': 27.86901256, '11': 7.8}, {'key': 'SPY   241014P00575000', '10': 30.94300032, '11': -8.8, '17': 20203}, {'key': 'SPY   241014P00576000', '10': 27.86901256, '11': -7.8, '16': 3231, '17': 12302}, {'key': 'SPY   241014C00575000', '10': 30.94300032, '11': 8.8, '16': 16}, {'key': 'SPY   241014P00578000', '10': 21.5870379, '11': -5.8, '16': 8273, '17': 8380}, {'key': 'SPY   241014P00577000', '10': 24.75285925, '11': -6.8, '17': 9875}, {'key': 'SPY   241014P00579000', '10': 19.90023887, '11': -4.8, '16': 262, '17': 9354}, {'key': 'SPY   241014P00583000', '11': -0.8, '16': 368, '17': 507}, {'key': 'SPY   241014P00580000', '8': 112294, '10': 16.38992737, '11': -3.8, '16': 5961, '17': 5357, '18': 10}, {'key': 'SPY   241014P00582000', '11': -1.8, '16': 2270, '17': 702}, {'key': 'SPY   241014P00581000', '10': 14.36958881, '11': -2.8, '16': 964, '17': 3778}, {'key': 'SPY   241014C00585000', '11': -1.2, '16': 833, '17': 837}, {'key': 'SPY   241014C00584000', '11': -0.2, '16': 237, '17': 304}, {'key': 'SPY   241014C00583000', '2': 0.98, '3': 1.02, '4': 1.02, '8': 215918, '11': 0.8, '16': 171, '17': 92}, {'key': 'SPY   241014C00582000', '2': 1.85, '11': 1.8, '16': 38, '17': 47}, {'key': 'SPY   241014P00584000', '4': 0.5700000000000001, '8': 127063, '11': 0.2, '16': 141, '17': 97, '18': 8}, {'key': 'SPY   241014C00581000', '2': 2.8, '10': 14.36958881, '11': 2.8, '16': 21}, {'key': 'SPY   241014P00585000', '11': 1.2, '16': 76, '17': 32}]}"
221,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929507507, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.8, '2': 583.82, '3': 583.81, '5': 11, '6': 'L', '8': 16389702, '9': 216, '16': 'P', '34': 1728929507227, '35': 1728929506604, '37': 1728929507227, '38': 1728929507227, '39': 'LTSE', '41': 'ARCX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929507507, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '3': 4.85, '11': 4.8100000000000005, '17': 2}, {'key': 'SPY   241014C00577000', '11': 6.8100000000000005}, {'key': 'SPY   241014C00576000', '11': 7.8100000000000005}, {'key': 'SPY   241014P00576000', '11': -7.8100000000000005, '16': 3504, '17': 19700}, {'key': 'SPY   241014P00578000', '11': -5.795, '16': 9031, '17': 8408}, {'key': 'SPY   241014P00577000', '17': 11056}, {'key': 'SPY   241014P00579000', '17': 14274}, {'key': 'SPY   241014P00583000', '11': -0.81, '16': 468, '17': 716}, {'key': 'SPY   241014P00580000', '11': -3.81, '16': 6748, '17': 6081}, {'key': 'SPY   241014P00582000', '4': 0.07, '8': 249189, '11': -1.81, '16': 3112}, {'key': 'SPY   241014P00581000', '8': 122475, '11': -2.81, '16': 1136, '17': 4376, '18': 1}, {'key': 'SPY   241014C00585000', '8': 171140, '11': -1.19, '16': 1365, '17': 817}, {'key': 'SPY   241014C00584000', '4': 0.37, '8': 267856, '11': -0.19, '16': 316, '17': 269, '18': 1}, {'key': 'SPY   241014C00583000', '11': 0.81, '17': 74}, {'key': 'SPY   241014C00582000', '11': 1.81, '16': 177, '17': 118}, {'key': 'SPY   241014P00584000', '11': 0.19, '16': 116, '17': 320}, {'key': 'SPY   241014P00585000', '11': 1.19, '16': 42, '17': 192}]}"
222,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929508529, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.79, '2': 583.81, '4': 2, '7': 'P', '8': 16389709, '16': 'D', '34': 1728929508423, '37': 1728929508423, '38': 1728929507673, '40': 'ARCX', '41': 'XADF'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929508529, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00579000', '17': 22}, {'key': 'SPY   241014C00577000', '3': 6.84}, {'key': 'SPY   241014C00576000', '17': 84}, {'key': 'SPY   241014P00576000', '16': 3423}, {'key': 'SPY   241014P00577000', '11': -6.8100000000000005}, {'key': 'SPY   241014P00583000', '8': 251684, '16': 371, '17': 611, '18': 1}, {'key': 'SPY   241014P00582000', '16': 3366, '17': 510}, {'key': 'SPY   241014P00581000', '16': 964, '17': 4388}, {'key': 'SPY   241014C00585000', '16': 1343, '17': 1182}, {'key': 'SPY   241014C00584000', '16': 375, '17': 409}, {'key': 'SPY   241014C00583000', '8': 215919, '16': 76, '17': 105}, {'key': 'SPY   241014C00582000', '16': 76}, {'key': 'SPY   241014P00584000', '16': 146, '17': 49}, {'key': 'SPY   241014P00585000', '16': 80, '17': 32}]}"
223,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929509549, 'command': 'SUBS', 'content': [{'key': 'SPY', '4': 11, '5': 5, '6': 'P', '7': 'L', '8': 16389710, '34': 1728929509154, '37': 1728929509153, '38': 1728929509154, '39': 'ARCX', '40': 'LTSE'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929509549, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00576000', '17': 62}, {'key': 'SPY   241014P00576000', '16': 3511}, {'key': 'SPY   241014P00583000', '16': 368, '17': 843}, {'key': 'SPY   241014P00582000', '17': 702}, {'key': 'SPY   241014P00581000', '16': 1007, '17': 4426}, {'key': 'SPY   241014C00585000', '16': 1397, '17': 1129}, {'key': 'SPY   241014C00584000', '16': 373, '17': 351}, {'key': 'SPY   241014C00583000', '3': 1, '16': 121, '17': 1}, {'key': 'SPY   241014C00582000', '16': 98}, {'key': 'SPY   241014P00584000', '16': 115, '17': 97}, {'key': 'SPY   241014P00585000', '16': 94, '17': 144}]}"
224,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929510570, 'command': 'SUBS', 'content': [{'key': 'SPY', '4': 3, '5': 11, '6': 'L', '7': 'P', '8': 16389711, '34': 1728929510448, '37': 1728929510448, '38': 1728929510447, '39': 'LTSE', '40': 'ARCX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929510570, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00576000', '17': 25}, {'key': 'SPY   241014P00581000', '16': 1136, '17': 4387}, {'key': 'SPY   241014C00584000', '16': 358, '17': 345}, {'key': 'SPY   241014C00583000', '16': 75}, {'key': 'SPY   241014P00584000', '8': 127073, '16': 379, '17': 61, '18': 10}]}"
225,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929511592, 'command': 'SUBS', 'content': [{'key': 'SPY', '6': 'Z', '34': 1728929510889, '37': 1728929510889, '38': 1728929510833, '39': 'BATS'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929511592, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00576000', '17': 99}, {'key': 'SPY   241014P00576000', '16': 3423}, {'key': 'SPY   241014P00578000', '11': -5.8100000000000005, '16': 9036, '17': 9281}, {'key': 'SPY   241014P00583000', '16': 355, '17': 844}, {'key': 'SPY   241014P00582000', '17': 703}, {'key': 'SPY   241014P00581000', '16': 1224}, {'key': 'SPY   241014C00584000', '8': 267877, '16': 396, '17': 407, '18': 20}, {'key': 'SPY   241014C00583000', '16': 135}, {'key': 'SPY   241014P00584000', '8': 127086, '16': 340, '17': 27, '18': 2}, {'key': 'SPY   241014P00585000', '16': 199, '17': 32}]}"
226,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929512616, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.8, '3': 583.8, '4': 1, '6': 'L', '8': 16390587, '9': 109, '16': 'K', '34': 1728929512372, '35': 1728929512139, '37': 1728929512372, '38': 1728929512256, '39': 'LTSE', '41': 'EDGX'}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929512616, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00576000', '11': 7.795, '17': 66}, {'key': 'SPY   241014P00575000', '11': -8.795, '17': 20563}, {'key': 'SPY   241014P00576000', '11': -7.8, '16': 3577, '17': 19913}, {'key': 'SPY   241014P00578000', '11': -5.795, '16': 9026, '17': 9271}, {'key': 'SPY   241014P00577000', '11': -6.795, '17': 11093}, {'key': 'SPY   241014P00579000', '17': 14117}, {'key': 'SPY   241014P00583000', '11': -0.8, '16': 376, '17': 799}, {'key': 'SPY   241014P00580000', '11': -3.795, '16': 6793, '17': 6114}, {'key': 'SPY   241014P00582000', '11': -1.8, '17': 748}, {'key': 'SPY   241014P00581000', '4': 0.05, '8': 122495, '11': -2.8, '16': 1121, '17': 4399, '18': 20}, {'key': 'SPY   241014C00585000', '8': 171141, '11': -1.2, '16': 1373, '17': 1115, '18': 1}, {'key': 'SPY   241014C00584000', '11': -0.2, '16': 377, '17': 299}, {'key': 'SPY   241014C00583000', '2': 0.99, '3': 1.02, '4': 1, '8': 215920, '11': 0.8, '16': 46, '17': 79}, {'key': 'SPY   241014C00582000', '3': 1.9100000000000001, '11': 1.8, '16': 81, '17': 114}, {'key': 'SPY   241014P00584000', '11': 0.2, '16': 365, '17': 105}, {'key': 'SPY   241014C00581000', '3': 2.87, '11': 2.795, '17': 21}, {'key': 'SPY   241014P00585000', '2': 1.27, '11': 1.2, '16': 32, '17': 143}]}"
227,"{'service': 'LEVELONE_EQUITIES', 'timestamp': 1728929513639, 'command': 'SUBS', 'content': [{'key': 'SPY', '1': 583.78, '2': 583.79, '3': 583.79, '8': 16391561, '9': 100, '16': 'T', '34': 1728929513397, '35': 1728929513397, '37': 1728929513397, '38': 1728929513165, '41': ' '}]}","{'service': 'LEVELONE_OPTIONS', 'timestamp': 1728929513639, 'command': 'SUBS', 'content': [{'key': 'SPY   241014C00578000', '2': 5.76, '3': 5.84, '11': 5.79}, {'key': 'SPY   241014C00580000', '2': 3.7800000000000002, '3': 3.85, '11': 3.79, '17': 31}, {'key': 'SPY   241014C00579000', '2': 4.78, '3': 4.84, '11': 4.79}, {'key': 'SPY   241014C00577000', '3': 6.83, '11': 6.79}, {'key': 'SPY   241014C00576000', '11': 7.79, '17': 263}, {'key': 'SPY   241014P00575000', '11': -8.79}, {'key': 'SPY   241014P00576000', '11': -7.79, '16': 3504, '17': 18361}, {'key': 'SPY   241014P00577000', '11': -6.79}, {'key': 'SPY   241014P00579000', '11': -4.79, '17': 14248}, {'key': 'SPY   241014P00583000', '11': -0.79, '16': 560, '17': 404}, {'key': 'SPY   241014P00582000', '11': -1.79, '16': 4587, '17': 146}, {'key': 'SPY   241014P00581000', '11': -2.79, '16': 1136, '17': 4292}, {'key': 'SPY   241014C00585000', '11': -1.21, '16': 611, '17': 947}, {'key': 'SPY   241014C00584000', '4': 0.36, '8': 267883, '11': -0.21, '16': 10, '17': 753, '18': 6}, {'key': 'SPY   241014C00583000', '2': 0.98, '3': 1.01, '11': 0.79, '16': 41, '17': 85}, {'key': 'SPY   241014C00582000', '2': 1.8399999999999999, '3': 1.9, '11': 1.79, '16': 57, '17': 78}, {'key': 'SPY   241014P00584000', '2': 0.5700000000000001, '3': 0.58, '11': 0.21, '16': 134, '17': 56}, {'key': 'SPY   241014C00581000', '3': 2.86, '11': 2.79}, {'key': 'SPY   241014P00585000', '2': 1.28, '3': 1.32, '11': 1.21, '16': 52, '17': 32}]}"
